ID,Q_Age,Q_Gender,Q_City,Q1,Q4,Q7,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q14,Q15,Q16,Q17,Q19,Q20,Q21,Q22,Q23,Q24,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q27_9,Q27_10,Q28,Q29,Q32,Percentage_Change
1621,77,2,4,1,3,1,1,1,0,0,0,0,0,0,0,0,0,1,2,5,2,5,5,4,4,6,1,0,0,0,0,0,0,1,0,0,0,4,2,1,-0.6910909698643497
1626,35,2,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,4,2,6,4,6,4,5,1,0,0,0,0,0,0,1,0,0,0,4,2,2,-58.14697999529168
1630,43,2,2,1,3,2,1,0,1,1,0,0,0,0,0,0,0,2,2,4,4,6,5,4,3,4,1,0,1,0,0,0,0,0,0,0,0,1,2,1,-18.0777163145983
1641,67,1,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,6,2,6,5,5,1,9,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-9.400463042789632
1645,28,1,4,1,2,1,1,1,1,1,1,0,0,0,0,0,0,1,2,3,2,6,5,5,3,3,1,1,1,0,0,0,0,0,0,0,0,1,1,1,-2.350372242043175
1666,50,1,4,2,4,2,1,0,1,0,0,0,0,0,0,0,0,1,3,4,1,3,4,2,4,2,1,1,0,0,0,0,0,1,0,0,0,4,2,6,-25.02806901992577
1672,56,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,7,1,6,5,3,3,6,1,1,1,0,0,0,0,0,0,0,0,1,1,2,-56.5498686353655
1679,55,2,4,1,2,1,1,0,1,1,0,0,0,0,0,0,0,1,2,6,1,6,4,2,4,4,1,0,0,0,0,0,0,1,0,0,0,4,2,1,-51.750076930772046
1680,61,2,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,6,2,2,5,7,3,6,1,1,0,0,0,1,0,0,0,0,0,1,1,2,-12.546143130374931
1686,49,2,5,1,2,2,1,1,0,0,0,1,0,0,0,0,0,2,2,8,3,6,4,2,4,4,1,0,0,0,0,0,0,1,0,0,0,4,2,1,-15.032357372241357
1703,74,1,5,1,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2,4,2,6,4,3,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2,1,-16.79659181056543
1704,61,1,4,1,2,2,0,1,1,0,0,0,0,0,0,0,0,2,1,9,2,4,4,7,3,7,1,0,1,0,0,1,0,0,0,0,0,1,1,1,-21.431221683500347
1709,53,1,5,1,2,2,1,0,0,1,0,0,0,0,0,0,0,2,3,3,1,1,4,2,1,7,1,1,1,1,0,1,0,0,0,0,0,1,2,1,-11.414270310786389
1710,53,2,4,1,4,2,1,1,0,1,0,0,0,0,0,0,0,1,1,9,2,6,3,3,4,4,1,1,1,0,0,0,0,0,0,0,0,4,2,2,-18.052072065483273
1712,42,2,4,1,2,2,1,0,0,0,1,1,0,0,0,0,0,2,1,9,2,6,3,3,4,3,1,1,1,0,0,1,0,0,0,0,0,4,1,1,-12.203164373573783
1715,52,1,5,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,6,3,6,3,4,3,6,1,1,0,1,0,0,0,0,0,0,0,1,2,1,69.07344753195879
1723,76,1,4,2,2,2,0,1,1,0,0,0,0,0,0,0,0,3,1,9,1,2,3,2,4,3,1,1,0,0,0,0,0,0,0,0,0,1,2,6,-16.48097159701145
1735,45,1,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,2,1,9,3,3,5,5,3,7,1,1,1,0,0,1,0,0,0,0,0,1,1,1,-0.24292167527114605
1738,50,2,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,2,1,5,1,1,2,3,3,3,1,1,1,0,0,0,0,0,0,0,0,1,2,1,-24.28465830077998
1743,77,1,4,1,4,2,0,0,1,1,0,0,1,0,0,0,0,1,2,6,2,6,5,5,4,5,1,1,0,0,0,0,0,0,0,0,0,1,2,6,-9.659206208453453
1747,63,1,5,1,3,2,0,0,1,1,0,0,0,0,0,0,0,1,1,4,3,6,3,4,1,8,1,1,1,0,0,1,0,0,0,0,0,1,2,2,-17.86970236533172
1759,53,1,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,6,3,9,1,1,3,1,5,2,2,1,0,0,0,0,0,0,0,0,0,4,2,1,48.55668772231863
1765,73,2,5,1,2,2,1,1,0,0,0,0,1,0,0,0,0,1,1,6,2,5,4,7,3,7,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-2.3091721485193895
1774,67,1,5,1,2,1,1,0,0,0,0,1,1,0,0,0,0,1,1,4,1,6,4,3,1,9,1,1,1,1,0,1,0,0,0,0,0,1,1,1,-28.3703952935372
1775,56,1,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,6,1,9,1,4,3,3,4,1,1,1,1,0,0,0,0,0,0,0,0,1,2,6,-12.094742039349427
1779,81,1,4,1,2,2,1,1,1,0,0,0,0,0,0,0,0,2,1,5,1,6,4,2,4,4,1,1,1,0,0,0,0,0,0,0,0,1,1,1,-1.045518435248849
1785,68,1,4,1,5,3,0,0,0,1,0,0,0,0,0,0,0,1,2,5,2,6,3,7,1,9,1,1,1,0,0,1,0,0,0,0,0,1,2,1,0.5624159124870243
1789,71,1,4,2,5,3,0,0,0,0,0,1,0,0,0,0,0,3,2,9,2,6,5,7,1,8,1,0,0,1,0,0,0,0,0,0,0,1,2,6,6.719463487094357
1797,56,1,5,1,1,1,0,0,1,0,0,0,1,0,0,0,0,2,1,6,1,3,3,3,3,6,1,1,0,1,0,0,0,0,0,0,0,1,2,2,-7.045513593479125
1799,61,1,4,1,2,2,1,0,1,0,0,0,0,0,0,0,0,1,1,5,1,6,3,1,4,7,1,1,0,0,0,0,0,0,0,0,0,4,2,2,-25.740352130068512
1803,72,1,4,1,2,2,0,0,0,1,0,0,0,0,0,0,0,2,1,5,2,6,3,4,1,8,1,0,0,0,0,1,0,1,0,0,0,4,2,1,-11.581976863646826
1804,51,2,4,1,2,2,1,1,1,1,0,0,1,0,0,0,0,1,1,8,1,5,4,2,4,4,1,0,1,0,0,0,0,1,0,0,0,4,2,1,-48.84852997045081
1811,43,2,5,1,5,3,1,0,1,1,0,0,0,0,0,0,0,1,2,7,1,7,4,7,4,4,1,1,0,0,0,0,0,0,0,0,0,6,2,6,-54.375754173576766
1814,45,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,1,1,4,2,3,4,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-46.92879843255212
1820,58,1,3,1,2,2,0,0,1,0,0,0,1,0,0,0,0,1,1,5,2,6,4,6,4,5,1,1,1,0,0,1,0,0,0,0,0,1,1,1,-15.189476124797817
1829,75,1,4,1,3,2,1,1,0,1,0,0,0,0,0,0,0,1,1,9,1,6,5,2,4,4,2,1,1,0,0,0,0,0,0,0,0,1,2,1,-26.15860006314413
1831,69,2,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,8,1,1,5,3,4,6,1,0,1,0,0,0,0,1,0,0,0,4,2,1,-53.43004550070063
1841,56,2,1,2,5,3,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,2,5,7,4,6,1,1,1,0,0,0,0,0,0,0,0,6,2,3,1.9971825857377112
1850,68,2,4,1,2,3,0,0,0,0,1,0,0,0,0,0,0,2,2,7,2,6,5,7,4,6,1,0,0,0,1,0,0,0,0,0,0,2,1,1,12.716834980080982
1860,55,1,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,4,2,5,1,3,4,3,1,8,1,0,0,0,0,1,0,1,0,0,0,4,2,1,-36.9614950921054
1866,69,2,4,1,4,2,1,1,0,0,0,0,0,0,0,0,0,1,3,8,2,6,5,4,4,5,1,0,0,0,0,0,0,1,0,0,0,4,1,1,-14.481973359849077
1869,58,1,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,8,2,6,2,5,4,4,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-22.027561015632557
1872,69,1,5,1,2,2,1,0,0,0,0,1,0,0,0,0,0,1,1,5,2,6,4,4,4,5,1,0,0,0,0,0,0,1,0,0,0,2,2,1,-26.014834056603654
1882,44,1,2,1,1,3,1,0,1,0,1,0,0,0,0,0,0,2,1,6,1,6,2,2,4,4,1,0,0,0,0,0,0,1,0,0,0,4,2,1,-40.29660688434614
1911,77,2,4,2,5,1,1,1,1,1,0,0,0,0,0,0,0,1,2,3,2,1,5,7,3,6,1,1,0,0,0,1,0,0,0,0,0,1,2,1,-8.086394167018717
1923,71,1,5,1,1,1,1,0,0,1,0,0,0,0,0,0,0,4,3,5,2,6,3,7,4,5,1,1,1,0,0,0,0,0,0,0,0,1,2,2,-7.453946481019202
1933,45,2,4,1,4,2,1,0,0,0,0,0,0,0,0,0,0,1,3,5,1,6,5,3,4,3,1,1,0,0,0,1,0,0,0,0,0,1,2,1,2.0944446963072183
1937,42,2,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,8,1,6,5,2,4,4,1,0,0,0,1,0,0,0,0,0,0,4,2,1,-23.939857039089585
1941,46,2,4,1,3,2,1,1,0,0,0,0,0,0,0,0,0,2,3,9,2,6,3,6,4,7,1,1,0,0,0,0,0,0,0,0,0,1,2,1,7.416395480312921
1945,76,1,5,1,5,2,1,1,1,0,0,0,0,0,0,0,0,2,3,9,2,6,3,2,1,7,1,0,0,1,0,1,0,0,0,0,0,1,1,6,-35.082283991287596
1976,64,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,2,5,3,5,3,7,1,8,1,0,1,0,0,0,1,0,0,0,0,1,2,2,-0.5633606259601076
1978,52,2,5,1,3,3,1,0,0,0,0,0,0,0,0,0,0,1,2,6,2,3,5,4,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2,3,-16.12603365532169
2001,53,1,4,2,4,2,1,0,1,0,0,0,0,0,0,0,0,1,2,3,3,6,4,5,1,7,1,1,0,1,0,1,0,0,0,0,0,1,1,6,-3.230427240970457
2002,67,1,4,1,3,3,1,1,1,1,0,0,0,0,0,0,0,1,1,4,2,5,4,5,4,5,1,1,0,0,0,0,0,0,0,0,0,4,1,3,-34.80117903974692
2015,51,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,7,3,6,3,7,4,5,1,0,0,0,1,0,0,0,0,0,0,6,2,1,-54.422700095661504
2021,44,1,3,2,4,2,1,0,0,0,0,0,0,0,0,0,0,2,2,6,2,3,3,3,5,2,2,1,1,0,0,0,0,0,0,0,0,1,2,1,4.265804534368978
2027,36,2,4,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,5,2,4,3,4,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2,1,-37.25246760229436
2036,25,2,5,1,3,2,1,1,1,1,0,1,0,0,0,0,0,1,2,5,2,1,5,2,4,2,2,1,1,0,0,0,0,0,0,0,0,1,2,1,29.211599895660445
2037,63,2,1,1,2,2,1,0,1,0,0,0,0,0,0,0,0,1,1,6,4,6,4,3,3,7,1,1,0,0,0,0,0,0,0,0,0,1,2,2,-14.860347188871181
2039,52,2,4,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,9,1,1,4,3,4,3,1,1,0,0,0,1,0,0,0,0,0,1,2,6,-49.21442916598197
2041,45,1,5,1,2,2,1,1,0,0,1,0,0,0,0,0,0,1,1,4,2,6,4,6,3,7,1,0,1,1,0,1,0,0,0,0,0,1,1,3,2.331925721646444
2047,56,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2,6,3,3,2,6,2,0,0,1,0,0,0,0,0,0,0,1,2,3,-45.99393555597392
2054,55,2,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,4,2,6,4,5,1,9,1,1,1,1,0,1,0,0,0,0,0,1,2,1,-50.43638634090806
2068,38,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,5,1,3,4,4,3,5,1,1,0,0,0,1,0,0,0,0,0,1,2,6,-42.49582535676476
2072,75,2,4,1,4,1,0,1,0,0,0,0,0,0,0,0,0,5,1,5,1,6,5,3,4,5,1,0,0,0,0,0,0,1,0,0,0,4,2,6,-48.60516958114089
2073,42,2,4,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,4,2,6,5,1,4,2,1,1,0,0,0,0,0,1,0,0,0,4,2,4,-35.12912663367346
2074,64,2,3,1,1,2,1,1,1,1,0,0,0,1,0,0,0,1,1,5,2,2,1,4,4,3,1,0,1,0,0,0,0,1,0,0,0,4,2,2,-4.805705436175178
2105,66,2,1,1,3,1,1,1,1,0,0,1,1,0,0,0,0,1,2,4,2,6,4,3,4,3,1,0,1,0,0,0,0,0,0,0,0,1,2,3,-9.03300915234161
2106,55,1,3,1,2,2,1,0,0,0,1,1,1,0,0,0,0,1,2,3,3,6,3,3,1,7,1,1,1,1,0,1,0,0,0,0,0,1,2,1,-15.738029313074886
2111,40,2,5,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,6,4,6,4,6,1,9,1,0,1,0,0,1,0,0,0,0,0,1,1,1,-14.852635322440355
2115,30,2,4,1,4,2,1,0,0,0,0,0,0,0,0,0,0,1,2,6,1,1,5,3,4,4,1,1,0,0,0,0,0,0,0,0,0,4,2,3,-33.95099446898826
2120,53,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,5,3,4,3,4,1,8,1,1,0,0,0,1,0,0,0,0,0,1,1,1,-27.189511358630003
2132,47,2,4,2,2,3,1,0,0,1,1,0,0,0,0,0,0,1,1,4,3,4,5,6,1,7,1,1,1,0,0,1,0,0,0,0,0,1,2,3,12.905098759031697
2138,62,2,4,1,4,2,1,0,1,0,0,0,0,0,0,0,0,1,1,3,1,4,3,2,4,5,2,0,0,0,0,0,0,1,0,0,0,4,2,2,-19.719037447977385
2175,62,1,4,1,2,1,1,1,1,1,1,0,0,0,0,0,0,1,1,4,2,5,4,6,4,8,1,0,0,1,0,0,0,0,0,0,0,2,1,1,-3.916320903600168
2197,55,1,5,1,2,2,1,0,1,1,1,0,0,0,0,0,0,1,2,3,3,6,4,3,4,2,2,1,1,0,0,0,0,0,0,0,0,1,2,1,-15.629311107765876
2200,59,2,4,2,5,3,0,0,0,0,0,0,0,0,0,1,0,3,2,8,2,7,4,3,4,2,1,0,0,0,0,0,0,0,0,1,0,5,2,6,-12.231508890068966
2209,63,2,1,1,2,2,1,0,0,0,0,1,1,0,0,0,0,1,1,7,1,6,4,3,4,4,1,1,1,0,0,0,0,0,0,0,0,1,2,2,11.957345908059992
2244,34,2,4,1,5,3,1,0,0,0,0,0,0,0,0,0,0,3,2,8,1,1,3,3,4,4,1,0,0,0,1,0,0,0,0,0,0,6,2,6,-12.075177242216173
2253,54,1,3,1,3,2,0,0,0,0,0,0,0,0,0,0,1,3,2,3,2,1,4,6,1,9,1,0,1,0,0,1,0,0,0,0,0,1,2,1,-2.7088368580176603
2274,77,2,4,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,5,2,6,4,4,3,6,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-1.7964720244001198
2285,79,1,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2,4,2,6,3,2,3,6,1,1,1,1,0,0,0,0,0,0,0,1,2,1,-2.1744471691810707
2292,40,1,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2,6,4,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,2,1,-17.91697209860439
2325,59,1,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,4,2,6,3,3,4,5,1,9,1,1,1,1,0,1,0,0,0,0,0,1,2,1,-24.051285259893497
2331,64,1,4,1,3,1,1,1,0,1,0,0,0,0,0,0,0,1,1,4,3,4,5,6,1,8,1,1,1,1,0,1,0,0,0,0,0,1,1,1,-44.24034916632391
2344,67,2,5,1,2,2,1,1,0,0,0,1,1,0,0,0,0,1,1,8,1,6,4,2,4,5,1,1,0,0,0,0,0,0,0,0,0,1,2,1,-39.4329118233218
2346,70,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,6,2,6,5,5,4,7,1,0,1,0,0,1,0,0,0,0,0,4,1,1,-46.14332927629232
2354,74,1,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,2,2,5,2,6,5,4,2,8,1,0,1,1,0,0,0,0,0,0,0,1,1,1,-7.817896344808261
2359,58,1,4,1,2,2,1,0,0,1,1,0,0,0,0,0,0,2,1,9,2,6,3,5,1,7,1,0,0,0,0,0,0,0,1,0,0,1,1,1,-39.8635732818553
2362,83,1,4,1,4,3,0,1,0,0,0,0,0,0,0,0,0,2,2,5,2,6,4,5,4,5,1,0,0,0,0,0,0,1,0,0,0,4,1,1,-2.362273540006621
2368,72,1,5,1,2,1,1,1,0,1,0,1,0,0,0,0,0,1,2,3,2,4,5,4,1,9,1,0,1,1,0,1,0,0,0,0,0,1,1,1,-16.652080668917645
2381,77,2,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,2,8,1,2,4,2,4,4,1,1,0,0,0,1,0,1,0,0,0,4,2,1,-8.097408752965961
2382,59,1,4,2,5,3,0,0,1,1,0,0,0,0,0,0,0,6,3,9,4,6,4,5,4,6,1,0,0,0,0,0,0,1,0,0,0,4,2,6,-1.288048438028211
2385,80,1,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,5,2,6,3,2,4,5,1,1,1,0,0,0,0,0,0,0,0,4,2,1,-56.31185785833974
2391,63,1,4,1,1,2,1,1,0,0,0,1,1,0,0,0,0,1,1,2,1,1,5,5,1,9,1,0,0,0,1,0,0,0,0,0,0,5,2,1,-44.712098006205956
2395,50,1,5,1,2,3,0,0,1,0,0,0,0,0,0,0,0,1,1,6,3,1,3,5,2,4,1,0,0,0,0,1,0,0,0,0,0,1,1,3,-4.485151481401461
2397,46,1,4,1,5,3,1,1,0,0,0,0,0,0,0,0,0,1,3,4,3,3,5,4,4,4,1,0,0,0,0,0,0,1,0,0,0,4,2,6,-23.58939775495066
2407,78,2,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,9,1,5,5,2,4,4,1,0,1,0,0,0,0,0,0,0,0,4,1,1,17.928601408970522
2419,60,2,4,1,5,2,0,0,0,0,0,0,0,0,1,0,0,2,2,8,2,6,4,2,4,2,1,0,0,0,0,0,0,0,0,1,0,1,2,1,-12.788746267952211
2445,46,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,6,4,2,5,5,1,6,2,1,0,0,0,1,0,0,0,0,0,1,2,3,-14.451881679923694
2447,77,1,4,1,2,2,1,1,0,1,1,0,0,0,0,0,0,1,1,4,3,6,5,6,1,9,1,1,1,1,0,1,0,0,0,0,0,1,2,3,-7.560173407908732
2456,61,1,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,2,7,4,6,4,6,1,9,1,0,1,1,0,1,0,0,0,0,0,1,1,3,-16.768287130970183
2470,40,1,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,2,2,6,5,4,5,5,1,8,1,1,1,1,0,1,0,0,0,0,0,1,2,1,-23.236355529144326
2475,57,2,5,1,1,2,1,1,0,0,0,0,1,0,0,0,0,1,2,6,1,4,4,2,3,4,1,0,1,1,0,1,0,0,0,0,0,1,2,2,-69.2366504798774
2477,34,1,5,1,3,3,0,0,1,1,0,0,0,0,0,0,0,2,3,5,2,5,5,5,4,6,1,1,1,1,0,0,0,0,0,0,0,1,2,1,-38.560839154397506
2478,32,2,4,2,2,2,1,0,1,1,0,0,0,0,0,0,0,1,1,5,4,2,4,4,1,7,1,0,0,0,0,0,0,1,0,0,0,1,1,1,-13.219949183749835
2489,72,1,5,1,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,5,2,6,4,4,1,8,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-32.44585604592443
2497,45,2,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,7,4,6,5,6,1,9,1,1,1,1,0,1,0,0,0,0,0,1,2,1,-7.201861674161957
2504,78,2,4,2,4,2,1,0,0,1,0,0,0,0,0,0,0,1,2,6,2,6,4,5,3,8,1,1,1,0,0,1,0,0,0,0,0,1,2,1,4.49377142721068
2512,71,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2,4,2,6,5,4,3,6,1,1,1,0,0,0,0,0,0,0,0,1,1,3,-12.266204622460531
2513,70,1,5,1,1,2,1,0,0,1,0,1,0,0,0,0,0,1,1,5,2,7,3,2,3,7,1,0,0,1,0,1,0,0,0,0,0,1,1,3,-12.018551904064346
2530,63,1,5,1,3,3,1,1,1,0,0,0,1,0,0,0,0,1,2,5,1,2,5,4,3,7,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-6.425443107205975
2535,76,2,5,2,4,2,1,0,0,0,0,0,0,0,0,0,0,1,1,6,2,6,4,2,1,8,1,1,0,0,0,0,0,0,0,0,0,1,2,1,-6.317641931354078
2552,69,1,4,1,2,3,1,0,0,0,0,0,0,0,0,0,0,1,2,9,2,5,3,4,4,7,1,0,0,0,0,1,0,1,0,0,0,4,1,6,-29.909970614319935
2555,69,2,4,1,4,2,1,1,1,0,0,0,0,0,0,0,0,1,2,9,2,6,4,8,1,8,1,1,0,1,0,1,0,0,0,0,0,1,2,6,-24.425956940545834
2569,45,2,2,1,2,2,0,0,0,1,1,1,0,0,0,0,0,2,2,4,4,3,5,6,1,8,1,1,1,0,0,1,0,0,0,0,0,1,1,3,-12.896787333503445
2575,41,1,5,2,5,3,1,1,1,1,1,1,0,0,0,0,0,1,2,5,4,6,3,7,3,7,1,0,0,1,0,0,0,0,0,0,0,1,2,6,6.095311946020976
2578,74,1,5,1,4,2,1,0,1,1,0,1,0,0,0,0,0,1,1,7,2,6,5,3,1,6,1,1,1,0,0,0,0,0,0,0,0,1,2,3,-18.592262658359672
2584,45,2,4,1,5,2,1,0,0,0,0,1,0,0,0,0,0,1,1,9,2,1,5,5,3,7,1,1,1,0,0,1,0,0,0,0,0,1,2,1,11.58707387846305
2587,74,2,5,1,4,2,0,0,0,0,0,1,0,0,0,0,0,1,1,5,1,6,5,2,4,7,1,0,0,0,0,0,0,1,0,0,0,4,2,5,-3.700974703960036
2591,77,1,4,1,3,2,0,0,0,0,0,0,1,0,0,0,0,1,1,4,1,6,4,3,1,8,1,1,1,1,0,0,0,0,0,0,0,1,1,1,-21.790699779252098
2598,61,1,4,2,4,3,1,0,1,0,0,1,0,0,0,0,0,1,2,8,2,3,4,6,4,5,1,1,1,0,0,0,0,0,0,0,0,4,2,3,-22.251033109583563
2599,76,1,4,1,3,2,1,0,0,1,0,0,0,0,0,0,0,4,3,8,2,6,5,5,3,7,1,1,1,0,0,0,0,0,0,0,0,1,2,2,-16.518582041907926
2601,74,1,5,1,3,2,0,1,1,1,0,0,0,0,0,0,0,1,1,6,2,4,5,6,3,8,1,0,1,1,0,1,0,0,0,0,0,1,2,1,-7.840742783902577
2603,63,2,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2,4,1,1,3,2,3,4,1,1,1,0,0,1,0,0,0,0,0,1,2,1,-20.989342259465793
2605,67,1,5,1,2,1,1,1,0,1,0,0,0,0,0,0,0,6,2,5,2,6,4,7,4,5,1,0,1,0,0,0,0,1,0,0,0,4,2,1,-9.1502799069622
2606,79,1,4,1,5,2,1,1,0,0,0,1,0,0,0,0,0,1,1,9,2,6,3,3,4,4,1,0,0,0,0,0,0,1,0,0,0,4,2,5,-16.658665940775997
2628,81,1,4,1,4,2,1,0,1,1,0,0,0,0,0,0,0,1,1,5,2,6,4,3,1,7,1,1,1,1,0,1,0,0,0,0,0,1,2,2,-33.6628203811747
2641,70,1,4,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,5,1,5,4,2,4,3,2,1,0,0,0,0,0,0,0,0,0,1,2,1,-43.56338530626639
2642,69,1,5,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,5,2,5,3,4,4,5,1,0,0,0,0,0,0,1,0,0,0,4,2,1,-66.03942388789167
2644,79,1,5,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,6,2,5,4,4,3,7,1,1,1,1,0,1,0,0,0,0,0,1,2,1,-37.20615560108733
2648,65,1,4,1,2,2,1,0,1,0,0,0,1,0,0,0,0,1,1,3,2,6,5,6,4,5,1,0,0,0,0,0,0,1,0,0,0,4,1,1,-18.947934042014193
2650,66,1,2,2,5,3,0,0,1,0,1,1,0,0,0,0,0,1,3,6,2,4,5,6,1,9,1,0,1,0,0,1,0,0,0,0,0,1,2,2,-5.832446161332172
2652,73,1,4,1,2,2,1,0,0,0,0,1,1,0,0,0,0,2,1,3,2,6,5,5,1,7,1,1,1,0,0,0,0,1,0,0,0,4,2,1,-38.13616927913729
2658,76,2,4,1,5,2,1,0,0,0,0,0,0,0,0,0,0,2,3,6,1,6,5,1,4,4,1,1,1,0,0,0,0,0,0,0,0,1,2,6,-31.823596275838884
2660,78,1,4,1,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2,5,2,6,5,4,1,9,1,1,0,0,0,0,1,0,0,0,0,1,2,2,-22.011783987991308
2661,45,2,5,2,3,1,0,0,0,0,0,0,1,0,0,0,0,3,1,7,1,4,1,7,4,3,1,0,1,0,0,0,0,1,0,0,0,4,2,1,50.840974163139265
2673,53,1,4,1,4,3,0,0,0,0,0,0,0,0,0,1,0,2,2,7,1,6,4,4,4,2,2,0,0,0,0,0,0,1,0,0,0,4,2,1,11.454108085556335
2683,62,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,5,3,2,3,4,2,7,1,1,0,1,0,1,0,0,0,0,0,3,2,1,-6.8491318521326505
2695,53,2,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,2,6,3,6,5,3,3,5,1,1,0,0,0,1,0,0,0,0,0,1,2,1,-11.382319422670317
2698,43,1,5,1,4,2,0,1,0,1,0,1,0,0,0,0,0,3,1,5,2,1,3,2,4,5,1,0,0,1,0,0,0,0,0,0,0,4,2,2,-28.685088928707824
2704,81,2,4,1,3,2,0,0,0,0,0,0,0,0,0,1,0,1,3,8,1,1,5,3,4,7,1,1,0,0,0,0,0,0,0,0,0,4,2,1,46.24221466066314
2706,72,2,5,2,4,2,1,0,0,0,0,0,0,0,0,0,0,1,2,8,1,6,4,2,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2,6,-15.428348207449949
2711,54,2,4,1,5,3,1,0,0,0,0,0,0,0,0,0,0,2,2,6,4,6,4,6,2,6,1,0,1,1,0,1,0,0,0,0,0,1,1,2,-3.2784480921516423
2713,42,1,3,1,1,1,0,0,1,0,1,0,1,0,0,0,0,4,1,5,3,6,5,6,1,7,1,1,0,1,0,1,0,0,0,0,0,1,2,2,-16.12856920521143
2714,51,2,5,1,2,2,1,1,0,0,0,1,1,0,0,0,0,1,1,4,2,6,4,5,1,7,1,0,1,1,0,1,0,0,0,0,0,1,1,1,-71.94890910804155
2718,77,1,4,2,4,3,1,1,0,0,0,1,0,0,0,0,0,2,1,4,2,5,5,5,4,7,1,1,0,0,1,0,0,0,0,0,0,4,2,2,-32.5344677541194
2740,53,1,5,1,2,2,1,0,1,1,1,1,0,0,0,0,0,1,2,4,4,4,2,5,3,7,1,1,1,1,0,0,0,0,0,0,0,1,2,6,-13.19825726655509
2744,65,1,4,1,2,1,1,0,1,1,1,1,1,0,0,0,0,2,1,5,2,4,4,4,1,9,1,0,0,0,1,1,0,0,0,0,0,2,1,1,-85.32339189999733
